5475     ;Locatie client           ;2474     ;CL0254                                                 ;SOCIETE GENERALE CPLE/DTO/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;T9353                                                  ;UE                       ;
5476     ;Locatie client           ;2474     ;CL0255                                                 ;SOCIETE GENERALE RESG/GTS/SEC/SOC/BAU                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7090                                                  ;UE                       ;
5477     ;Locatie client           ;2474     ;CL0256                                                 ;SOCIETE GENERALE RESG/BSC/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7090                                                  ;UE                       ;
5478     ;Locatie client           ;2474     ;CL0258                                                 ;SOCIETE GENERALE OPER/REG/PJT/BAU                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U6991                                                  ;UE                       ;
5479     ;Locatie client           ;2468     ;CL0253                                                 ;SOCIETE GENERALE LONDON BRANCH LA/BAU                                                                                                                      ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;T9353                                                  ;UE                       ;
5480     ;Locatie client           ;2468     ;CL0257                                                 ;SOCIETE GENERALE LONDON BRANCH PA/BAU                                                                                                                      ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;T9353                                                  ;UE                       ;
5481     ;Locatie client           ;10478    ;                                                       ;MINISTERUL FINANTELOR PUBLICE                                                                                                                              ;MINISTERUL FINANTELOR PUBLICE                                                                                                                              ;MFZ1132                                                ;----                                                   ;RO                       ;
5482     ;Locatie client           ;10479    ;                                                       ;MINISTERUL EDUCATIEI NATIONALE                                                                                                                             ;MINISTERUL EDUCATIEI NATIONALE                                                                                                                             ;MFZ1133                                                ;----                                                   ;RO                       ;
5483     ;Locatie client           ;10482    ;                                                       ;OSKAR SOUND EVENTS SRL-D                                                                                                                                   ;OSKAR SOUND EVENTS SRL-D                                                                                                                                   ;MFZ1134                                                ;----                                                   ;RO                       ;
5513     ;Locatie client           ;10524    ;                                                       ;JS LEAGUE TECHNOLOGIES S.R.L.                                                                                                                              ;JS LEAGUE TECHNOLOGIES S.R.L.                                                                                                                              ;MFZ1135                                                ;----                                                   ;RO                       ;
5619     ;Locatie client           ;10680    ;                                                       ;CAMERA DEPUTATILOR                                                                                                                                         ;CAMERA DEPUTATILOR                                                                                                                                         ;MFZ1158                                                ;----                                                   ;RO                       ;
5620     ;Locatie client           ;10681    ;                                                       ;HORECA TWINS SRL                                                                                                                                           ;HORECA TWINS SRL                                                                                                                                           ;MFZ1159                                                ;----                                                   ;RO                       ;
5623     ;Locatie client           ;10688    ;                                                       ;NELL & ASSOCIES                                                                                                                                            ;NELL & ASSOCIES                                                                                                                                            ;MFZ1161                                                ;----                                                   ;UE                       ;
5624     ;Locatie client           ;10691    ;                                                       ;ASOCIATIA CASIOPEEA                                                                                                                                        ;ASOCIATIA CASIOPEEA                                                                                                                                        ;MFZ1162                                                ;----                                                   ;RO                       ;
5625     ;Locatie client           ;10692    ;                                                       ;Data Labs Systems SRL                                                                                                                                      ;Data Labs Systems SRL                                                                                                                                      ;MFZ1163                                                ;----                                                   ;RO                       ;
5680     ;Locatie client           ;10747    ;                                                       ;GENIC TEAM INTERNATIONAL SRL                                                                                                                               ;GENIC TEAM INTERNATIONAL SRL                                                                                                                               ;MFZ1164                                                ;----                                                   ;RO                       ;
5681     ;Locatie client           ;10750    ;                                                       ;GREEN MACONDO SRL                                                                                                                                          ;GREEN MACONDO SRL                                                                                                                                          ;MFZ1165                                                ;----                                                   ;RO                       ;
5688     ;Locatie client           ;10757    ;CL0262                                                 ;ABN AMRO PRIVATE BANKING BELGIUM S.A/N.V                                                                                                                   ;ABN AMRO PRIVATE BANKING                                                                                                                                   ;MCLI0029                                               ;----                                                   ;UE                       ;
5689     ;Locatie client           ;2474     ;CL0263                                                 ;SGSS/SBO/ESA                                                                                                                                               ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7084                                                  ;                         ;
5690     ;Locatie client           ;4820     ;                                                       ;PLURALSIGHT                                                                                                                                                ;PLURALSIGHT                                                                                                                                                ;MFZ0775                                                ;----                                                   ;NonUE                    ;
5691     ;Locatie client           ;10764    ;                                                       ;SECURITY SISTEMS IMPEX SRL                                                                                                                                 ;SECURITY SISTEMS IMPEX SRL                                                                                                                                 ;MFZ1166                                                ;----                                                   ;RO                       ;
5719     ;Locatie client           ;10798    ;                                                       ;ICI Bucuresti                                                                                                                                              ;ICI Bucuresti                                                                                                                                              ;MFZ1167                                                ;----                                                   ;RO                       ;
5728     ;Locatie client           ;10811    ;1                                                      ;INTERFOOD MASTER SRL                                                                                                                                       ;INTERFOOD MASTER SRL                                                                                                                                       ;MFZ1168                                                ;----                                                   ;RO                       ;
5729     ;Locatie client           ;10812    ;                                                       ;D&B David si Baias Societate Civila de Avocati                                                                                                             ;D&B David si Baias Societate Civila de Avocati                                                                                                             ;MFZ1169                                                ;----                                                   ;RO                       ;
5736     ;Locatie client           ;10822    ;                                                       ;The Association of Chartered Certified Accountants                                                                                                         ;The Association of Chartered Certified Accountants                                                                                                         ;MFZ1170                                                ;----                                                   ;UE                       ;
5737     ;Locatie client           ;10826    ;                                                       ;COLINA MOBILITY SRL                                                                                                                                        ;COLINA MOBILITY SRL                                                                                                                                        ;MFZ1171                                                ;----                                                   ;RO                       ;
5744     ;Locatie client           ;10835    ;                                                       ;EUROGENETIC SRL                                                                                                                                            ;EUROGENETIC SRL                                                                                                                                            ;MFZ1172                                                ;----                                                   ;RO                       ;
5745     ;Locatie client           ;10836    ;                                                       ;O?Reilly Media, Inc.                                                                                                                                       ;O?Reilly Media, Inc.                                                                                                                                       ;MFZ1173                                                ;----                                                   ;NonUE                    ;
5748     ;Locatie client           ;10839    ;                                                       ;SELAS LPA-CGR AVOCATS                                                                                                                                      ;SELAS LPA-CGR AVOCATS                                                                                                                                      ;MFZ1174                                                ;----                                                   ;UE                       ;
5749     ;Locatie client           ;10842    ;                                                       ;TOULINE INVEST SRL                                                                                                                                         ;TOULINE INVEST SRL                                                                                                                                         ;MFZ1175                                                ;----                                                   ;RO                       ;
5754     ;Locatie client           ;10861    ;                                                       ;THE EMBASSY CENTRAL SRL                                                                                                                                    ;THE EMBASSY CENTRAL SRL                                                                                                                                    ;MFZ1176                                                ;----                                                   ;RO                       ;
5755     ;Locatie client           ;10888    ;                                                       ;DANIEL T. IONUT PFA                                                                                                                                        ;DANIEL T. IONUT PFA                                                                                                                                        ;MFZ1177                                                ;----                                                   ;RO                       ;
5759     ;Locatie client           ;10894    ;                                                       ;RUBIZ MANAGEMENT SRL                                                                                                                                       ;RUBIZ MANAGEMENT SRL                                                                                                                                       ;MFZ1178                                                ;----                                                   ;RO                       ;
5760     ;Locatie client           ;2474     ;CL0264                                                 ;TRANSACTIS                                                                                                                                                 ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7076                                                  ;UE                       ;
5765     ;Locatie client           ;10903    ;                                                       ;TOMATINA CONCEPT TREI                                                                                                                                      ;TOMATINA CONCEPT TREI                                                                                                                                      ;MFZ1179                                                ;----                                                   ;RO                       ;
5766     ;Locatie client           ;10904    ;                                                       ;NOYA PARTNERS SRL                                                                                                                                          ;NOYA PARTNERS SRL                                                                                                                                          ;MFZ1180                                                ;----                                                   ;RO                       ;
5767     ;Locatie client           ;10905    ;                                                       ;CIKO LOUNGE SRL                                                                                                                                            ;CIKO LOUNGE SRL                                                                                                                                            ;MFZ1181                                                ;----                                                   ;RO                       ;
5768     ;Locatie client           ;10906    ;                                                       ;PROFESIONAL SECURITY DIVISION SRL                                                                                                                          ;PROFESIONAL SECURITY DIVISION SRL                                                                                                                          ;MFZ1182                                                ;----                                                   ;RO                       ;
5770     ;Locatie client           ;10910    ;                                                       ;INNOVA Engineering                                                                                                                                         ;INNOVA Engineering                                                                                                                                         ;MFZ1183                                                ;----                                                   ;RO                       ;
3950     ;Locatie client           ;2474     ;CL0223                                                 ;SOCIETE GENERALE DFIN/DOM/PTP/CSP/HR                                                                                                                       ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7090                                                  ;UE                       ;
4012     ;Locatie client           ;2474     ;CL0219                                                 ;SOCIETE GENERALE RESG/GTS/COO/CCM/HR                                                                                                                       ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7090                                                  ;UE                       ;
4015     ;Locatie client           ;7816     ;                                                       ;KEBAP SHOP SRL                                                                                                                                             ;KEBAP SHOP SRL                                                                                                                                             ;MFZ0993                                                ;----                                                   ;                         ;
4018     ;Locatie client           ;7819     ;                                                       ;GetSmarter Online LTD (US) 231336247                                                                                                                       ;GetSmarter Online LTD (US)                                                                                                                                 ;MFZ0994                                                ;----                                                   ;                         ;
4021     ;Locatie client           ;7826     ;                                                       ;TNT Romania SRL RO1592989                                                                                                                                  ;TNT Romania SRL                                                                                                                                            ;MFZ0995                                                ;----                                                   ;                         ;
4022     ;Locatie client           ;7827     ;                                                       ;RoCoach Consult SRL                                                                                                                                        ;RoCoach Consult SRL                                                                                                                                        ;MFZ0996                                                ;----                                                   ;                         ;
4023     ;Locatie client           ;2474     ;CL0225                                                 ;SOCIETE GENERALE ITIM/PRF/MPC/APC                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7076                                                  ;UE                       ;
4026     ;Locatie client           ;7848     ;                                                       ;SIMPLIKA RECRUITMENT SRL                                                                                                                                   ;SIMPLIKA RECRUITMENT SRL                                                                                                                                   ;MFZ0997                                                ;----                                                   ;                         ;
4051     ;Locatie client           ;7875     ;                                                       ;GASTROEXPERT SRL                                                                                                                                           ;GASTROEXPERT SRL                                                                                                                                           ;MFZ0998                                                ;----                                                   ;                         ;
4053     ;Locatie client           ;2474     ;CL0226                                                 ;SOCIETE GENERALE CPLE/COO/ACA/HR                                                                                                                           ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;S0001                                                  ;UE                       ;
4054     ;Locatie client           ;7879     ;                                                       ;KARTOFFEL THE ORIGINAL SRL                                                                                                                                 ;KARTOFFEL THE ORIGINAL SRL                                                                                                                                 ;MFZ0999                                                ;----                                                   ;                         ;
4055     ;Locatie client           ;7880     ;1                                                      ;SUITE HOME ACCOMODATION SRL                                                                                                                                ;SUITE HOME ACCOMODATION SRL                                                                                                                                ;MFZ1000                                                ;----                                                   ;                         ;
4056     ;Locatie client           ;7883     ;                                                       ;SNACK BAR DERBY SRL                                                                                                                                        ;SNACK BAR DERBY SRL                                                                                                                                        ;MFZ1001                                                ;----                                                   ;                         ;
4058     ;Locatie client           ;7889     ;                                                       ;STASO TACTICAL SHOP                                                                                                                                        ;STASO TACTICAL SHOP SRL                                                                                                                                    ;MFZ1002                                                ;----                                                   ;                         ;
4060     ;Locatie client           ;2474     ;CL0227                                                 ;SOCIETE GENERALE RESG/BSC                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U7090                                                  ;UE                       ;
4061     ;Locatie client           ;2474     ;CL0228                                                 ;SOCIETE GENERALE GBSU/EQD/DLP                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;U6991                                                  ;UE                       ;
4786     ;Locatie client           ;9453     ;                                                       ;Workshare Limited                                                                                                                                          ;Workshare Limited                                                                                                                                          ;MFZ1077                                                ;----                                                   ;UE                       ;
4787     ;Locatie client           ;9454     ;                                                       ;GARGANTUA ANNIVERSAIRE                                                                                                                                     ;GARGANTUA ANNIVERSAIRE                                                                                                                                     ;MFZ1078                                                ;----                                                   ;RO                       ;
4788     ;Locatie client           ;9455     ;                                                       ;ATIS PRO TRADUCERI & INTERPRETARIAT                                                                                                                        ;ATIS PRO TRADUCERI & INTERPRETARIAT                                                                                                                        ;MFZ1079                                                ;----                                                   ;RO                       ;
4793     ;Locatie client           ;9474     ;                                                       ;MIHALCEA VLAD ALEXANDRU                                                                                                                                    ;MIHALCEA VLAD ALEXANDRU                                                                                                                                    ;MFZ1080                                                ;----                                                   ;RO                       ;
4796     ;Locatie client           ;9489     ;                                                       ;PROGEDO MOBILITY GmbH & CO. KG                                                                                                                             ;PROGEDO MOBILITY GmbH & CO. KG                                                                                                                             ;MFZ1081                                                ;----                                                   ;UE                       ;
4800     ;Locatie client           ;9493     ;                                                       ;TOTAL ECO ADVENTURE SRL                                                                                                                                    ;TOTAL ECO ADVENTURE SRL                                                                                                                                    ;MFZ1082                                                ;----                                                   ;RO                       ;
4801     ;Locatie client           ;9495     ;                                                       ;UNITATEA VXL MAZE                                                                                                                                          ;UNITATEA VXL MAZE                                                                                                                                          ;MFZ1083                                                ;----                                                   ;RO                       ;
4802     ;Locatie client           ;9496     ;                                                       ;BISTRO VICTORIEI SRL                                                                                                                                       ;BISTRO VICTORIEI SRL                                                                                                                                       ;MFZ1084                                                ;----                                                   ;RO                       ;
4803     ;Locatie client           ;9497     ;                                                       ;IIR Limited                                                                                                                                                ;IIR Limited                                                                                                                                                ;MFZ1085                                                ;----                                                   ;UE                       ;
4832     ;Locatie client           ;9560     ;                                                       ;BRADY TRADE SRL                                                                                                                                            ;BRADY TRADE SRL                                                                                                                                            ;MFZ1086                                                ;----                                                   ;RO                       ;
4849     ;Locatie client           ;9581     ;                                                       ;ASOCIATIA METODELOR ALTERNATIVE DE INTEGRARE SOCIALA                                                                                                       ;ASOCIATIA METODELOR ALTERNATIVE DE INTEGRARE SOCIALA                                                                                                       ;MFZ1087                                                ;----                                                   ;RO                       ;
4850     ;Locatie client           ;9582     ;                                                       ;Centrul Medical Unirea SRL                                                                                                                                 ;Centrul Medical Unirea SRL                                                                                                                                 ;MFZ1088                                                ;----                                                   ;RO                       ;
4875     ;Locatie client           ;9613     ;                                                       ;LINK Group Education Services SRL                                                                                                                          ;LINK Group Education Services SRL                                                                                                                          ;MFZ1089                                                ;----                                                   ;RO                       ;
4876     ;Locatie client           ;9614     ;                                                       ;SPORT TEAM SRL                                                                                                                                             ;SPORT TEAM SRL                                                                                                                                             ;MFZ1090                                                ;----                                                   ;RO                       ;
4877     ;Locatie client           ;9615     ;                                                       ;THE WINGS & FLIGHT SRL                                                                                                                                     ;THE WINGS & FLIGHT SRL                                                                                                                                     ;MFZ1091                                                ;----                                                   ;RO                       ;
4900     ;Locatie client           ;9640     ;                                                       ;AGRIPPA DESIGN & ADVERTISING SRL                                                                                                                           ;AGRIPPA DESIGN & ADVERTISING SRL                                                                                                                           ;MFZ1092                                                ;----                                                   ;RO                       ;
4928     ;Locatie client           ;9669     ;                                                       ;KEPI CONSULT SRL                                                                                                                                           ;KEPI CONSULT SRL                                                                                                                                           ;MFZ1093                                                ;----                                                   ;RO                       ;
4959     ;Locatie client           ;9702     ;                                                       ;BELLONA SOFTWARE S.R.L.                                                                                                                                    ;BELLONA SOFTWARE S.R.L.                                                                                                                                    ;MFZ1094                                                ;----                                                   ;RO                       ;
4965     ;Locatie client           ;9716     ;                                                       ;RENTEA VICTOR PFA                                                                                                                                          ;RENTEA VICTOR PFA                                                                                                                                          ;MFZ1095                                                ;----                                                   ;RO                       ;
4966     ;Locatie client           ;9717     ;                                                       ;S.C.SECURISTIKA SRL                                                                                                                                        ;S.C.SECURISTIKA SRL                                                                                                                                        ;MFZ1096                                                ;----                                                   ;RO                       ;
4967     ;Locatie client           ;9718     ;                                                       ;BIT Training Centre SRL-D                                                                                                                                  ;BIT Training Centre SRL-D                                                                                                                                  ;MFZ1097                                                ;----                                                   ;RO                       ;
4173     ;Locatie client           ;8252     ;CL0233                                                 ;SOCIETE GENERALE DUBAI                                                                                                                                     ;SOCIETE GENERALE DUBAI                                                                                                                                     ;MCL0051                                                ;T1100                                                  ;NonUE                    ;
4215     ;Locatie client           ;8317     ;                                                       ;DODO PIZZA LUJERULUI SRL                                                                                                                                   ;DODO PIZZA LUJERULUI SRL                                                                                                                                   ;MFZ1020                                                ;----                                                   ;                         ;
4216     ;Locatie client           ;8319     ;                                                       ;OPTIMAL LEARNING SRL                                                                                                                                       ;OPTIMAL LEARNING SRL                                                                                                                                       ;MFZ1021                                                ;                                                       ;                         ;
4217     ;Locatie client           ;4818     ;                                                       ;AUTOMATION ANYWHERE                                                                                                                                        ;AUTOMATION ANYWHERE                                                                                                                                        ;MFZ0774                                                ;----                                                   ;                         ;
4219     ;Locatie client           ;8329     ;                                                       ;WESTSIDE BUSINESS CENTER SRL RO38673454                                                                                                                    ;WESTSIDE BUSINESS CENTER SRL                                                                                                                               ;MFZ1022                                                ;----                                                   ;                         ;
4220     ;Locatie client           ;8336     ;                                                       ;UNIVERSUM EXPO SRL RO33337992                                                                                                                              ;UNIVERSUM EXPO SRL                                                                                                                                         ;MFZ1023                                                ;----                                                   ;                         ;
